Date,Product_ID,Quantity_Sold,Price,Revenue,Holiday,Promotion,Economic_Indicator,Competitor_Price,Marketing_Expenditure,Month,Year,Week
2019-10-16,P001,144,67.77266073626092,9759.263146021573,0,0,1.0642929397427927,64.52994007730005,2302.7276799223164,10,2019,42
2019-10-16,P002,130,96.82828276119098,12587.676758954827,0,0,1.0308221469550491,98.81185629343572,1337.363929721425,10,2019,42
2019-10-16,P003,131,72.60327329033689,9511.028801034132,0,0,0.9594380578596836,76.56781093136902,1805.7401375081904,10,2019,42
2019-10-17,P001,145,20.082512841405165,2911.964362003749,0,0,1.013911593878345,18.93461536500276,2834.461317209114,10,2019,42
2019-10-17,P002,153,76.87587283109958,11762.008543158236,0,0,0.9962110513123296,76.59598594638942,3567.0530691055783,10,2019,42
2019-10-17,P003,125,22.86690884579464,2858.3636057243302,0,1,1.042759557520705,21.188711213445465,2264.349803531023,10,2019,42
2019-10-18,P001,135,45.362584821147735,6123.948950854944,0,0,1.087287274493511,40.91485440335935,4552.2302693080655,10,2019,42
2019-10-18,P002,130,78.90176956868379,10257.230043928892,0,0,1.00185155162963,75.87873909133997,2271.209857331736,10,2019,42
2019-10-18,P003,137,42.513105630994055,5824.295471446186,0,0,0.9612818525599583,38.409640210663376,1131.3722372346847,10,2019,42
2019-10-19,P001,143,28.01205737329416,4005.7242043810647,0,0,1.05506586313643,27.82876590529456,4091.237308080464,10,2019,42
2019-10-19,P002,151,61.01948256524303,9213.941867351698,0,0,0.9344849371951602,64.47412621146243,4649.096843773855,10,2019,42
2019-10-19,P003,133,68.61364882281661,9125.61529343461,0,0,1.0320627792287398,70.01073446825492,2381.80558329142,10,2019,42
2019-10-20,P001,147,64.17795528194065,9434.159426445276,0,0,1.034148320536226,69.15892404824237,4776.164664593007,10,2019,42
2019-10-20,P002,138,68.0459889951923,9390.346481336535,0,0,1.0004018046061292,71.84573765351473,4378.573061391893,10,2019,42
2019-10-20,P003,152,43.28645396894737,6579.54100328,0,0,1.0149362296635926,40.35142323769615,4630.890289066722,10,2019,42
2019-10-21,P001,121,66.38664916624052,8032.784549115103,0,0,0.984738895535174,59.77422168227451,1671.5434364392836,10,2019,43
2019-10-21,P002,134,10.721653349393623,1436.7015488187456,0,0,1.0151941352356355,9.736099856721829,1815.3242554331264,10,2019,43
2019-10-21,P003,109,59.12238008301084,6444.339429048181,0,0,1.117329821485165,58.73700138626847,4771.959157257607,10,2019,43
2019-10-22,P001,137,68.2927176675023,9356.102320447815,0,0,0.9697013213457012,74.65742879866372,3833.241337411806,10,2019,43
2019-10-22,P002,150,57.60511665660676,8640.767498491014,0,0,0.9963151801381992,62.8360787107614,1175.7054246289204,10,2019,43
2019-10-22,P003,120,29.63676188534312,3556.411426241174,0,0,1.0056334001940492,30.566781447867672,3309.306881691646,10,2019,43
2019-10-23,P001,124,58.84366933467057,7296.614997499151,0,1,0.9769814584347766,53.8451096729172,2772.7497120284006,10,2019,43
2019-10-23,P002,131,96.2841876735786,12613.228585238798,0,0,0.9831223451852944,96.7457458555626,1903.228797571625,10,2019,43
2019-10-23,P003,130,89.48813013371628,11633.456917383117,0,0,0.984951327581517,93.80847535226626,1273.1167124980375,10,2019,43
2019-10-24,P001,134,31.31602133849366,4196.34685935815,0,0,0.9596057566985826,32.128052617150296,1918.126082895076,10,2019,43
2019-10-24,P002,138,60.62254935952289,8365.91181161416,0,0,0.9112548149286828,65.27970494290241,3367.2475252766703,10,2019,43
2019-10-24,P003,150,65.3929792545178,9808.94688817767,0,1,0.9828408647958482,66.2069067003713,2159.025780296254,10,2019,43
2019-10-25,P001,119,48.47520245269608,5768.549091870833,0,1,1.0367832334273597,51.57703540550845,4484.255188285251,10,2019,43
2019-10-25,P002,127,44.19609181415789,5612.903660398052,0,0,1.034898489623132,43.639025122637314,4204.221005110991,10,2019,43
2019-10-25,P003,136,69.09404420355824,9396.79001168392,0,0,0.9837336310299096,64.76232709863224,2720.039988363599,10,2019,43
2019-10-26,P001,119,79.7837828500978,9494.270159161635,0,0,0.9575106431838316,81.18386922962385,3032.454772407211,10,2019,43
2019-10-26,P002,136,45.31398942407082,6162.702561673631,0,0,1.0047596721374397,46.53900176575468,4837.83691291099,10,2019,43
2019-10-26,P003,122,87.57159670281959,10683.73479774399,0,0,1.0876313319668285,93.40930810607068,3674.627338768572,10,2019,43
2019-10-27,P001,136,80.6512996608281,10968.57675387262,0,0,1.036357905469351,77.29919005430916,1133.0821451623433,10,2019,43
2019-10-27,P002,145,76.7224288501853,11124.752183276869,0,1,0.98118171984234,78.5363871793803,1879.1513525152463,10,2019,43
2019-10-27,P003,144,36.80783137374374,5300.327717819098,0,1,1.0670579725372835,34.48529736558942,1231.5848705792982,10,2019,43
2019-10-28,P001,139,48.10391452373229,6686.444118798789,0,0,0.9954916236897928,45.72670322626897,1089.6985239157764,10,2019,44
2019-10-28,P002,158,60.18894073151444,9509.852635579282,0,0,0.9667318375480694,57.79039753305506,4222.987747262838,10,2019,44
2019-10-28,P003,141,94.6877704023332,13350.97562672898,0,0,0.9578050050497158,88.00543873269406,1237.716699495945,10,2019,44
2019-10-29,P001,138,19.492977634431995,2690.0309135516154,0,0,1.064141535949915,19.43483101344207,2166.3713298095804,10,2019,44
2019-10-29,P002,149,39.17375825147032,5836.889979469077,0,1,1.1182485126985318,40.347713602823305,4715.770851270467,10,2019,44
2019-10-29,P003,136,33.51453854335962,4557.977241896909,0,1,0.9146388799580448,30.69201828044796,3892.847853849116,10,2019,44
2019-10-30,P001,156,61.16510452086123,9541.756305254352,0,0,0.963355215027032,62.66416712815508,3124.91627473244,10,2019,44
2019-10-30,P002,120,87.93918452022383,10552.70214242686,0,0,0.99624247636736,95.15980005565672,1365.9653246852708,10,2019,44
2019-10-30,P003,112,19.04141163671189,2132.638103311732,0,0,1.0755478853421518,20.11935138065666,2906.652664259185,10,2019,44
2019-10-31,P001,163,39.69954996237185,6471.026643866611,0,0,0.9857576945964152,43.54313094476567,4336.536605850441,10,2019,44
2019-10-31,P002,130,41.63669891508809,5412.770858961451,0,0,0.9976972669359274,45.642768836840894,4014.055844785825,10,2019,44
2019-10-31,P003,141,88.62121382812704,12495.591149765913,0,0,1.0021695456300173,86.84230343492304,4837.902065759513,10,2019,44
2019-11-01,P001,87,15.415407545118445,1341.1404564253046,1,1,1.0324614407903936,15.316682610331734,4775.354602265849,11,2019,44
2019-11-01,P002,90,12.805140100635644,1152.4626090572078,1,0,1.009865423300483,13.237190021759638,2758.062815712096,11,2019,44
2019-11-01,P003,93,70.16168353950674,6525.036569174127,1,0,0.954009819962518,72.01593212185952,1889.328844590431,11,2019,44
2019-11-02,P001,99,33.70160438391254,3336.458834007341,1,0,1.0279290227765792,30.42467668895156,1370.3051156662757,11,2019,44
2019-11-02,P002,98,95.64286170747108,9373.000447332164,1,0,1.043272244525782,103.9131067425812,3396.2193977219504,11,2019,44
2019-11-02,P003,99,21.01570600425073,2080.554894420822,1,0,1.0053018667526736,20.673807774621675,2345.754404795999,11,2019,44
2019-11-03,P001,105,52.61918951892461,5525.014899487084,1,0,0.9886971696984176,47.53903422173698,2261.1176240900395,11,2019,44
2019-11-03,P002,96,72.44444919926354,6954.6671231293,1,0,1.025269766266869,69.47549365572677,1066.7744128369775,11,2019,44
2019-11-03,P003,93,38.63100767185258,3592.68371348229,1,0,1.0086219995368486,34.88606414902342,4650.065687241549,11,2019,44
2019-11-04,P001,101,96.70346202987244,9767.049665017115,1,0,1.088372079633894,92.76615740296418,3606.637220305137,11,2019,45
2019-11-04,P002,84,40.93929125342228,3438.900465287472,1,0,0.9989169338432664,37.67625449004733,3058.1812560682733,11,2019,45
2019-11-04,P003,103,87.79801465855941,9043.19550983162,1,0,0.9750014245440562,86.45502677826308,1873.5057739763447,11,2019,45
2019-11-05,P001,99,60.40225081181404,5979.82283036959,1,1,0.9344526784382524,54.530834949568,3513.554111196712,11,2019,45
2019-11-05,P002,77,36.56335049114483,2815.377987818152,1,0,0.9928179263451806,35.882404816833734,4603.587043627198,11,2019,45
2019-11-05,P003,91,57.84065994944356,5263.500055399363,1,1,1.0563814133945704,56.92066860941807,2014.012350951764,11,2019,45
2019-11-06,P001,93,92.26271003089046,8580.432032872814,1,0,0.9984112089716476,88.5398114192874,1922.434479187321,11,2019,45
2019-11-06,P002,107,37.17030859822356,3977.2230200099207,1,0,1.0804481547604612,36.63498787958504,4855.639919436929,11,2019,45
2019-11-06,P003,95,13.068452959717408,1241.503031173154,1,0,0.978023773169174,12.0125004485976,2316.5887824900883,11,2019,45
2019-11-07,P001,93,37.53234730088571,3490.508298982371,1,1,0.9672691127751796,35.20503665137924,4726.575717797705,11,2019,45
2019-11-07,P002,102,79.97549294684823,8157.50028057852,1,0,0.9442802003555436,74.87953142971865,2210.0095584053315,11,2019,45
2019-11-07,P003,105,23.014670812013502,2416.5404352614178,1,0,0.815972063089892,24.11385533070365,2989.8253325094083,11,2019,45
2019-11-08,P001,103,99.658068426907,10264.781047971424,1,1,0.992823125151638,108.43535273140203,4429.450368463597,11,2019,45
2019-11-08,P002,103,39.311968297426574,4049.132734634937,1,0,0.9321773087910944,37.87771156132196,1582.4131018267617,11,2019,45
2019-11-08,P003,88,84.55806198637812,7441.109454801274,1,1,0.9694726635840404,86.07182672680099,3465.9908842836057,11,2019,45
2019-11-09,P001,90,32.96082434058026,2966.474190652224,1,0,0.928673601714374,31.39843804875888,3384.2228450317334,11,2019,45
2019-11-09,P002,112,71.71670627549503,8032.271102855443,1,0,1.0376596259322968,75.95124193473195,3174.630558341587,11,2019,45
2019-11-09,P003,90,83.91566933667066,7552.41024030036,1,0,1.107429820922123,85.41645579798933,3067.282856427959,11,2019,45
2019-11-10,P001,94,66.64598345507875,6264.722444777402,1,1,1.013258460056722,73.19987305480684,3134.7659558852056,11,2019,45
2019-11-10,P002,92,54.79464457898086,5041.107301266239,1,0,0.954152616913412,52.30284562502059,2300.802025185782,11,2019,45
2019-11-10,P003,102,15.61352024266343,1592.57906475167,1,0,0.9998956995112204,15.432467658874591,2459.959489616115,11,2019,45
2019-11-11,P001,100,39.141523219615145,3914.152321961514,1,0,1.010459473485646,40.03939317705976,3400.036524717389,11,2019,46
2019-11-11,P002,82,23.953463083075167,1964.183972812164,1,0,0.9461936306556892,25.620239833771016,3824.996135593864,11,2019,46
2019-11-11,P003,93,79.02831485317402,7349.633281345184,1,0,0.9561800074649708,79.40146097297307,2850.3994051866666,11,2019,46
2019-11-12,P001,106,12.174160257196029,1290.4609872627789,1,0,0.992533851962523,11.161042555363936,1831.998120577444,11,2019,46
2019-11-12,P002,119,55.60228162787459,6616.671513717076,1,0,0.9702901110086464,54.81205606852927,3845.282563438116,11,2019,46
2019-11-12,P003,115,89.47441778276048,10289.558045017457,1,0,1.0682825049678,91.59643093679284,1454.6460670975696,11,2019,46
2019-11-13,P001,73,87.76245436378306,6406.659168556163,1,0,0.97170699311525,79.30788940318689,4594.457184221064,11,2019,46
2019-11-13,P002,99,56.54595738402386,5598.0497810183615,1,0,0.942907488125986,52.802044013856,3990.963873300111,11,2019,46
2019-11-13,P003,105,66.66359680630777,6999.677664662316,1,0,0.945757381885468,64.49412890361626,3342.513688563714,11,2019,46
2019-11-14,P001,75,13.676975562475034,1025.7731671856277,1,0,1.0178331110100791,12.406906202160153,2784.323013641464,11,2019,46
2019-11-14,P002,101,56.09174987820514,5665.266737698719,1,0,1.0027017635827749,60.33997580875143,1452.3500714702298,11,2019,46
2019-11-14,P003,113,49.12540853402367,5551.171164344674,1,1,1.0759083616031095,47.537906587803946,2398.7512211430376,11,2019,46
2019-11-15,P001,95,95.13903548849795,9038.208371407303,1,0,1.0334736277902823,102.63064724436173,4063.944113603641,11,2019,46
2019-11-15,P002,80,15.288052858578345,1223.0442286862676,1,1,0.9997287822433486,16.203046043872185,1015.8340254053768,11,2019,46
2019-11-15,P003,102,90.4487061855746,9225.76803092861,1,0,0.9614322545235514,95.632917463856,4227.687086596523,11,2019,46
2019-11-16,P001,93,10.908892360355544,1014.5269895130656,1,1,1.0078639972986614,11.064297678836088,3624.213917685201,11,2019,46
2019-11-16,P002,91,95.01167177412778,8646.062131445628,1,0,0.9702974486069418,103.55832655842688,4739.301961358857,11,2019,46
2019-11-16,P003,97,65.79844527121745,6382.449191308092,1,0,0.9027751088119388,66.58687242706797,3085.6920551137687,11,2019,46
2019-11-17,P001,96,52.57903602601296,5047.587458497244,1,1,1.0598163265357123,56.37278087116851,4612.139802105252,11,2019,46
2019-11-17,P002,88,91.41652566361162,8044.654258397823,1,0,1.0171745173917424,97.04803019656904,1792.2504564144867,11,2019,46
2019-11-17,P003,96,90.36986304223689,8675.506852054741,1,0,0.9829237050933076,93.38887835889474,1803.758445602541,11,2019,46
2019-11-18,P001,98,65.43114705565928,6412.2524114546095,1,0,0.975560409027172,69.86726542036499,1022.7666338965768,11,2019,47
2019-11-18,P002,100,49.14758136145852,4914.758136145852,1,0,1.0182917320408853,52.57746639948984,2879.9666762139486,11,2019,47
2019-11-18,P003,91,65.36236175567991,5947.9749197668725,1,0,1.039192842730729,64.68506076969496,1853.0839970683303,11,2019,47
2019-11-19,P001,99,66.74901480024067,6608.152465223827,1,0,1.012746704054339,72.24791840130517,4899.723800511812,11,2019,47
2019-11-19,P002,100,61.857377881721405,6185.73778817214,1,0,1.0128743086751504,67.56582721626015,2910.397446554951,11,2019,47
2019-11-19,P003,106,33.52848897976137,3554.019831854705,1,0,1.0938020382798024,33.17286181976748,3348.363141755408,11,2019,47
2019-11-20,P001,101,38.33425920531868,3871.7601797371863,1,0,1.0511500483658456,40.33310993767592,3838.7251589169,11,2019,47
2019-11-20,P002,117,55.423608970358565,6484.562249531952,1,0,1.02732164815754,50.58248190630896,4743.336394660126,11,2019,47
2019-11-20,P003,99,46.242686645565975,4578.025977911031,1,0,0.9398175212454756,48.05700261765468,1609.4773663470603,11,2019,47
2019-11-21,P001,87,47.84617719911638,4162.617416323125,1,0,1.0396707358845134,43.39780699252746,3395.8706331244503,11,2019,47
2019-11-21,P002,90,82.91167069338834,7462.050362404951,1,0,1.0054993861713624,81.40149862018079,2400.25451826194,11,2019,47
2019-11-21,P003,86,42.05806038530341,3616.993193136093,1,0,1.013127478059952,37.99570688309385,4639.980818426053,11,2019,47
2019-11-22,P001,106,24.50223246443,2597.23664122958,1,0,0.9667213819361355,22.45600262090248,1307.75859330433,11,2019,47
2019-11-22,P002,96,65.17144136132745,6256.458370687436,1,0,0.904099264760045,70.0229614028639,3442.221201866369,11,2019,47
2019-11-22,P003,98,60.01742520729083,5881.707670314501,1,0,0.9539321344707689,60.99425700033045,1189.0928435839512,11,2019,47
2019-11-23,P001,94,38.3970361867117,3609.3214015509,1,0,1.0765902461383006,41.91388677691642,4638.053109943117,11,2019,47
2019-11-23,P002,100,11.133672161981812,1113.3672161981813,1,0,1.0313056036840975,10.404889481473855,3314.9063677757026,11,2019,47
2019-11-23,P003,96,74.95976199199195,7196.137151231227,1,0,1.0087819425607774,75.68775530329458,2984.108858760381,11,2019,47
2019-11-24,P001,107,32.5496953354817,3482.817400896542,1,0,1.015420019348083,32.75778256912374,3881.324332294188,11,2019,47
2019-11-24,P002,90,52.91323726782254,4762.1913541040285,1,0,1.035558251293302,48.42175339624245,3003.176720114459,11,2019,47
2019-11-24,P003,92,70.64351404532303,6499.203292169719,1,0,0.9625196172009796,68.53407621033531,2727.141157477207,11,2019,47
2019-11-25,P001,115,22.74588304760516,2615.776550474593,1,0,0.9746357682390522,24.1145717397995,4725.903914733684,11,2019,48
2019-11-25,P002,88,75.25737424658062,6622.648933699095,1,0,1.0265804678159116,70.57919729232692,1414.048593209198,11,2019,48
2019-11-25,P003,90,36.201501946718366,3258.135175204653,1,0,1.0927861768421996,36.59620508035907,3856.0376174699295,11,2019,48
2019-11-26,P001,98,48.9091989782412,4793.101499867637,1,1,1.092879552946818,47.51436439394106,3083.685940535243,11,2019,48
2019-11-26,P002,101,31.103800423432336,3141.483842766666,1,1,0.9852622791078712,30.53411954660764,3160.3374255550866,11,2019,48
2019-11-26,P003,112,94.532481338458,10587.637909907298,1,0,1.1137943331675872,89.37943263088924,3173.2684141275445,11,2019,48
2019-11-27,P001,104,47.1483820644746,4903.431734705358,1,0,0.9441708066277846,48.99910359791681,3980.19354462557,11,2019,48
2019-11-27,P002,85,13.019629232741906,1106.668484783062,1,1,1.0434918080127116,12.2991482745136,1599.8899223420433,11,2019,48
2019-11-27,P003,106,71.74796005408834,7605.283765733364,1,0,1.020323581442795,70.94815992527745,3359.9680200632333,11,2019,48
2019-11-28,P001,99,99.6878480468215,9869.096956635329,1,0,1.0084825568673257,91.27120951271964,2114.3900952830904,11,2019,48
2019-11-28,P002,87,20.349479946576032,1770.4047553521148,1,0,0.9808231081697982,20.455435700516567,1598.498987273811,11,2019,48
2019-11-28,P003,102,57.21457516395935,5835.886666723854,1,0,1.0588705208184894,55.142082361709,4778.94811222322,11,2019,48
2019-11-29,P001,107,59.74756794112916,6392.98976970082,1,1,0.9902150503917744,55.46635363448783,1933.6800653007008,11,2019,48
2019-11-29,P002,90,65.5513859455383,5899.624735098447,1,0,0.9913562674803176,68.38987984465716,3635.172399745923,11,2019,48
2019-11-29,P003,107,45.510606100089554,4869.634852709582,1,1,1.0881942275787082,43.3586323846017,2675.882493444833,11,2019,48
2019-11-30,P001,113,21.038176821916775,2377.313980876596,1,0,0.9970823296978152,20.24749550571469,4212.958114528734,11,2019,48
2019-11-30,P002,100,68.86032576306849,6886.032576306849,1,1,1.0015005886492014,68.87446139529366,2101.5551055083056,11,2019,48
2019-11-30,P003,97,14.866663911528358,1442.0663994182507,1,0,0.9744671191547644,14.599645579948731,4299.816415659481,11,2019,48
2019-12-01,P001,100,53.65885738395787,5365.885738395788,1,0,1.07646577697356,54.232262297333726,1987.119214826892,12,2019,48
2019-12-01,P002,93,55.21013935492968,5134.54296000846,1,0,0.9556727670841584,55.58732555236275,3717.4630926022337,12,2019,48
2019-12-01,P003,101,47.26082265509871,4773.343088164969,1,0,0.9540651227677722,51.3518436956674,1956.2102645897396,12,2019,48
2019-12-02,P001,91,61.59221664159567,5604.891714385206,1,0,0.89016531791119,66.0635186140007,3930.299620129704,12,2019,49
2019-12-02,P002,101,84.76319921837566,8561.08312105594,1,1,0.9852333520805184,92.9441076964044,2413.0187075901795,12,2019,49
2019-12-02,P003,95,50.59930142400571,4806.933635280542,1,0,0.9935869533276888,48.25306206927438,1834.838428044286,12,2019,49
2019-12-03,P001,105,29.423772921968453,3089.4961568066874,1,0,0.964029156846073,29.42147137443004,4214.822122904974,12,2019,49
2019-12-03,P002,109,66.41675450339393,7239.426240869939,1,0,1.009086514192364,65.25581289221219,3007.2237363089434,12,2019,49
2019-12-03,P003,113,10.041641313198443,1134.7054683914243,1,0,1.0650676787791025,9.622725288449836,4290.77814673131,12,2019,49
2019-12-04,P001,107,95.94936280266316,10266.581819884956,1,0,0.9431530402629864,97.2734039550674,1010.561566275618,12,2019,49
2019-12-04,P002,78,41.38924320498483,3228.3609699888166,1,0,0.9779337544627116,42.350828708479305,1301.0409632959434,12,2019,49
2019-12-04,P003,103,70.71926286656819,7284.084075256524,1,0,1.0200494321568117,66.32805593302645,1222.3502737564895,12,2019,49
2019-12-05,P001,105,93.5725481244505,9825.117553067304,1,0,0.9999186304898444,100.14568451446316,3148.508891523552,12,2019,49
2019-12-05,P002,94,19.839571370105915,1864.919708789956,1,1,1.0195020616063393,17.92804096888002,3588.4826729175197,12,2019,49
2019-12-05,P003,83,16.060782332562553,1333.0449336026918,1,0,0.9869559792428364,15.10572701126688,4487.224553345173,12,2019,49
2019-12-06,P001,103,89.27462881883451,9195.286768339956,1,0,1.0872961461367043,83.73980888344289,3569.901422394149,12,2019,49
2019-12-06,P002,108,21.06542167433279,2275.0655408279413,1,0,1.004051335165125,19.76904488424048,1606.2775517924665,12,2019,49
2019-12-06,P003,105,91.0990992448229,9565.405420706404,1,0,1.0127368442151017,88.51407688379875,2308.442239660444,12,2019,49
2019-12-07,P001,94,90.0414394592126,8463.895309165984,1,0,0.9970564878031593,84.91055147900471,2929.692633554073,12,2019,49
2019-12-07,P002,104,52.26208046522959,5435.256368383877,1,1,0.9736304428942736,54.792648536966105,3889.589095152704,12,2019,49
2019-12-07,P003,91,25.51100316283652,2321.5012878181237,1,0,1.0331291939064813,27.84555843510197,3545.0945457452444,12,2019,49
2019-12-08,P001,103,52.26495281158439,5383.290139593192,1,1,0.926746257597718,48.865307143507344,4748.7204309273,12,2019,49
2019-12-08,P002,93,54.396622487272126,5058.885891316308,1,0,0.9487715511718916,56.77154405292138,3016.9105551113557,12,2019,49
2019-12-08,P003,93,34.50463033907485,3208.930621533961,1,1,0.9462350226284512,33.13092399561775,1564.2292471848095,12,2019,49
2019-12-09,P001,99,53.32807047548124,5279.478977072643,1,0,0.9865598886306997,57.52797939758142,4889.360588318697,12,2019,50
2019-12-09,P002,105,94.45801550701792,9918.091628236883,1,0,1.085184662435499,97.00579628115584,4260.17278323619,12,2019,50
2019-12-09,P003,90,74.22371660860956,6680.134494774861,1,0,1.0112959859630264,77.95639311658483,1562.430082020744,12,2019,50
2019-12-10,P001,105,40.776241764268505,4281.505385248193,1,0,1.0209327277080011,37.79277941078711,1355.982951911168,12,2019,50
2019-12-10,P002,102,76.15756572277311,7768.071703722858,1,0,1.051577994851446,82.82625201634657,1713.5270551782958,12,2019,50
2019-12-10,P003,113,93.91468139775851,10612.358997946712,1,0,1.045649744119094,101.48104658666894,3945.6407063593742,12,2019,50
2019-12-11,P001,99,43.77460728561858,4333.68612127624,1,0,1.0526414145188578,41.23063322069082,2029.755502687785,12,2019,50
2019-12-11,P002,101,31.57905701841511,3189.484758859926,1,0,0.9903819016816144,30.039826300050684,2020.0879177193676,12,2019,50
2019-12-11,P003,84,26.7416541216636,2246.298946219742,1,0,1.028507649641041,24.260877189994822,3418.838214464952,12,2019,50
2019-12-12,P001,84,58.10359066456852,4880.701615823756,1,0,0.9462353548129964,57.38829191589261,4552.945196592539,12,2019,50
2019-12-12,P002,111,57.58617048357575,6392.064923676909,1,0,0.9885749463144856,55.69033371627781,3808.7403160093822,12,2019,50
2019-12-12,P003,123,67.31874033110081,8280.2050607254,1,0,1.0144168284373865,70.1686441284175,1212.362458773682,12,2019,50
2019-12-13,P001,84,17.79581738426462,1494.848660278228,1,1,0.9546642233438238,16.16938444276509,2344.027666221294,12,2019,50
2019-12-13,P002,89,65.57106282936972,5835.8245918139055,1,0,1.079015174942179,68.72974627509753,4063.946648913779,12,2019,50
2019-12-13,P003,101,88.24429153539499,8912.673445074894,1,0,0.9250136597318402,81.35797726446212,4844.604027626834,12,2019,50
2019-12-14,P001,95,21.62938387770712,2054.791468382176,1,0,0.9996168065685364,21.44021692706695,2108.3900553075628,12,2019,50
2019-12-14,P002,106,63.99818545493548,6783.807658223161,1,0,0.9632375417477332,61.442064739454885,1951.4891587144173,12,2019,50
2019-12-14,P003,99,85.52854460297829,8467.32591569485,1,0,1.0245978267455975,93.18580176397292,3595.9756333085465,12,2019,50
2019-12-15,P001,95,36.75673900333406,3491.890205316736,1,0,0.976433010963352,37.98532941193408,1036.7631357664325,12,2019,50
2019-12-15,P002,86,55.592974361112425,4780.995795055668,1,1,0.9984880323226196,50.69287577861596,2317.3644975646657,12,2019,50
2019-12-15,P003,111,73.5470326412519,8163.720623178961,1,0,0.9656890704585436,70.30542888668697,1041.1359466246977,12,2019,50
2019-12-16,P001,87,24.99400641677702,2174.4785582596005,1,0,1.0254868051726702,24.17974743324093,1104.9564971397415,12,2019,51
2019-12-16,P002,97,11.259832876173244,1092.2037889888047,1,0,1.033914305499603,12.172045640194044,4615.359760186539,12,2019,51
2019-12-16,P003,118,65.259757766655,7700.65141646529,1,0,0.9566671620862182,65.62405142676727,1893.6213056415531,12,2019,51
2019-12-17,P001,105,76.3244485246164,8014.067095084722,1,0,1.0395685396179428,72.80077370025457,3509.06693837615,12,2019,51
2019-12-17,P002,95,38.52016064974397,3659.415261725677,1,0,1.0152932220190014,40.9503439869028,3467.39910266794,12,2019,51
2019-12-17,P003,106,37.30093067503749,3953.898651553974,1,0,0.941389376364692,38.30550467389371,2866.1684308414724,12,2019,51
2019-12-18,P001,104,45.457964659895296,4727.628324629111,1,0,0.9924414851832294,41.72961699532546,2011.421334379247,12,2019,51
2019-12-18,P002,120,63.46059069367727,7615.270883241272,1,0,1.00421244129296,63.55520167217526,1600.6868290323991,12,2019,51
2019-12-18,P003,88,40.4169412790171,3556.690832553505,1,0,1.0447642728965276,38.702943934449465,2016.7922679050016,12,2019,51
2019-12-19,P001,108,87.04751542091053,9401.131665458335,1,1,1.0224475211905864,93.72217061409482,1391.372493006318,12,2019,51
2019-12-19,P002,93,85.53927091152222,7955.152194771566,1,0,0.9522676849806032,86.1705332770445,2444.033168446201,12,2019,51
2019-12-19,P003,89,83.8967078293155,7466.806996809079,1,0,1.0355865541325309,82.94611491979828,3589.0741437741995,12,2019,51
2019-12-20,P001,100,15.891997809053349,1589.1997809053346,1,0,0.9814195323127962,16.349380117838837,3973.310837287037,12,2019,51
2019-12-20,P002,85,36.559144520992206,3107.5272842843374,1,0,1.0935822689115358,33.42885351492435,2675.90430094914,12,2019,51
2019-12-20,P003,88,91.29230548690214,8033.722882847388,1,0,0.9761600518957076,88.24530091129319,3175.7324963227884,12,2019,51
2019-12-21,P001,86,33.48225485333397,2879.473917386721,1,0,0.9889456076716028,32.65941656814106,4260.799339940106,12,2019,51
2019-12-21,P002,83,12.18853937476125,1011.6487681051838,1,0,0.993907345837134,12.238755277551018,4348.815447086199,12,2019,51
2019-12-21,P003,87,66.13934273045467,5754.122817549556,1,0,0.9957486139345392,70.79198541959998,4552.26790714243,12,2019,51
2019-12-22,P001,110,22.2482598680203,2447.308585482233,1,0,1.069418502780744,21.92498811449944,4538.8546864836135,12,2019,51
2019-12-22,P002,115,52.55576346742255,6043.912798753593,1,1,1.0034969878843862,49.98092836365199,1350.2090426562247,12,2019,51
2019-12-22,P003,108,46.5702311734254,5029.584966729943,1,0,1.0817757393034244,50.044188252510274,4070.640286162288,12,2019,51
2019-12-23,P001,101,27.03779228497445,2730.81702078242,1,0,0.9322805605211092,26.47668539812978,4262.782577801665,12,2019,52
2019-12-23,P002,90,92.6868529498787,8341.816765489082,1,0,1.0474833361923546,100.17770701128536,3202.9256079622733,12,2019,52
2019-12-23,P003,114,61.22809418671657,6980.002737285688,1,0,1.045092073299087,55.87347096347128,4772.394258915418,12,2019,52
2019-12-24,P001,96,94.82487602404125,9103.18809830796,1,0,1.0821412725297128,93.5230798638358,3479.298403817211,12,2019,52
2019-12-24,P002,95,43.815475934215975,4162.470213750517,1,0,0.998687546842336,43.20317985453847,4738.412493298584,12,2019,52
2019-12-24,P003,101,78.00769060609507,7878.7767512156015,1,0,1.0525598573686596,71.73659915024551,4921.712418404347,12,2019,52
2019-12-25,P001,114,69.68040385655851,7943.566039647671,1,0,0.9719019544817856,70.84509132862375,3015.850033285518,12,2019,52
2019-12-25,P002,91,45.939431055050186,4180.488226009567,1,0,1.044946761159813,42.888103479031,1277.343336203429,12,2019,52
2019-12-25,P003,90,58.53218954895512,5267.89705940596,1,0,1.0399062767158465,63.28935359244658,3668.484230013285,12,2019,52
2019-12-26,P001,91,78.79641246689664,7170.473534487594,1,0,0.9731798535392746,72.56220353900618,3735.795039125877,12,2019,52
2019-12-26,P002,93,59.31282256391064,5516.092498443689,1,0,1.0174329570333158,55.13712699082337,1354.6702362489498,12,2019,52
2019-12-26,P003,84,13.747490882047018,1154.7892340919495,1,1,1.0081724972228483,14.010326241873834,2799.681064093498,12,2019,52
